title,link,publication_year,mentions_bh,mentions_bonferroni,mentions_by
DNA methylation-based sex classifier to predict sex and identify sex chromosome aneuploidy,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07675-2,2021,False,True,False
Transcriptional responses in jejunum of two layer chicken strains following variations in dietary calcium and phosphorus levels,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07814-9,2021,True,False,False
Maternal cold exposure induces distinct transcriptome changes in the placenta and fetal brown adipose tissue in mice,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07825-6,2021,False,False,False
TAD cliques predict key features of chromatin organization,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07815-8,2021,True,False,False
Identification of long noncoding RNAs reveals the effects of dinotefuran on the brain in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07811-y,2021,False,False,False
"Transcriptomics unravels molecular players shaping dorsal lip hypertrophy in the vacuum cleaner cichlid, ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07775-z,2021,False,False,False
Genotyping and lipid profiling of 601 cultivated sunflower lines reveals novel genetic determinants of oil fatty acid content,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07768-y,2021,True,True,False
Comparative analyses of the ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07837-2,2021,True,False,False
Transcriptome analysis of five ovarian stages reveals gonad maturation in female ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07737-5,2021,True,False,False
Selection of functional EPHB2 genotypes from ENU mutated grass carp treated with GCRV,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07858-x,2021,False,False,False
Global analysis of protein lysine 2-hydroxyisobutyrylation (K,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07847-0,2021,False,False,False
Analyzing the gonadal transcriptome of the frog ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07879-6,2021,False,False,False
Identification and characterization of amphibian SLC26A5 using RNA-Seq,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07798-6,2021,False,False,False
Genome-wide association screening and verification of potential genes associated with root architectural traits in maize (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07874-x,2021,False,True,False
Non-coding RNAs in the interaction between rice and ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07735-7,2021,True,False,False
Stage-specific transcriptomic changes in pancreatic α-cells after massive β-cell loss,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07812-x,2021,False,False,False
Comprehensive analysis of lncRNAs involved in skeletal muscle development in ZBED6-knockout Bama pigs,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07881-y,2021,False,False,False
Single nucleotide replacement in the Atlantic salmon genome using CRISPR/Cas9 and asymmetrical oligonucleotide donors,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07823-8,2021,False,False,False
The transcriptomic blueprint of molt in rooster using various tissues from Ginkkoridak (Korean long-tailed chicken),https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07903-9,2021,False,False,False
Reverse complementary matches simultaneously promote both back-splicing and exon-skipping,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07910-w,2021,False,False,False
Multi-omics data integration reveals novel drug targets in hepatocellular carcinoma,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07876-9,2021,False,False,False
"Genomics and transcriptomics of epizoic Seisonidea (Rotifera, syn. Syndermata) reveal strain formation and gradual gene loss with growing ties to the host",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07857-y,2021,False,False,False
Integrated miRNA and transcriptome profiling to explore the molecular determinism of convergent adaptation to corn in two lepidopteran pests of agriculture,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07905-7,2021,True,False,False
Comparative ribosome profiling reveals distinct translational landscapes of salt-sensitive and -tolerant rice,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07922-6,2021,False,False,False
Inhibition of CUB and sushi multiple domains 1 (CSMD1) expression by miRNA-190a-3p enhances hypertrophic scar-derived fibroblast migration in vitro,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07920-8,2021,False,False,False
Gonadal transcriptomes associated with sex phenotypes provide potential male and female candidate genes of sex determination or early differentiation in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07838-1,2021,False,False,False
Transcriptome analysis provides genome annotation and expression profiles in the central nervous system of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07946-y,2021,True,False,False
The genome of the extremophile ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07937-z,2021,True,False,False
Altered synthesis of genes associated with short-chain fatty acids in the gut of patients with atrial fibrillation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07944-0,2021,True,False,False
Genome-wide association studies for canine hip dysplasia in single and multiple populations – implications and potential novel risk loci,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07945-z,2021,False,True,False
Up-regulation of apoptotic- and cell survival-related gene pathways following exposures of western corn rootworm to ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07932-4,2021,True,True,False
Ischemic stroke induces cardiac dysfunction and alters transcriptome profile in mice,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07938-y,2021,False,False,False
Transcriptome analysis reveals the molecular mechanisms of heterosis on thermal resistance in hybrid abalone,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07954-y,2021,False,False,False
Gene co-expression network analysis in zebrafish reveals chemical class specific modules,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07940-4,2021,False,False,False
Integrated analysis of lncRNA and mRNA in liver of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07969-5,2021,False,False,False
Brain-derived neurotrophic factor gene variants and obesity in former smokers,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07928-0,2021,False,True,False
Transcriptional profiling reveals changes in gene regulation and signaling transduction pathways during temperature stress in wucai (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07981-9,2021,False,False,False
Genetic changes involving the coral gastrovascular system support the transition between colonies and bailed-out polyps: evidence from a ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08026-x,2021,False,True,False
"Morphological, physiological, and transcriptional responses to low nitrogen stress in ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07991-7,2021,False,False,False
"Accelerated hematopoietic mitotic aging measured by DNA methylation, blood cell lineage, and Parkinson’s disease",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08009-y,2021,False,False,False
Genome-wide association study and transcriptome of olecranon-type traits in peach (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08017-y,2021,False,False,False
Spatial variation in gene expression of Tasmanian devil facial tumors despite minimal host transcriptomic response to infection,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07994-4,2021,True,False,False
Chloroplast genomes of five ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08006-1,2021,False,False,False
Metagenomic investigation of potential abortigenic pathogens in foetal tissues from Australian horses,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08010-5,2021,False,False,False
Transcriptome profile of the sinoatrial ring reveals conserved and novel genetic programs of the zebrafish pacemaker,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08016-z,2021,False,False,False
Repertoire analysis of γδ T cells in the chicken enables functional annotation of the genomic region revealing highly variable pan-tissue TCR gamma V gene usage as well as identifying public and private repertoires,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08036-9,2021,False,False,False
Identification of long noncoding RNAs in injury-resilient and injury-susceptible mouse retinal ganglion cells,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08050-x,2021,False,False,False
Genome-wide DNA methylation profile changes associated with shell colouration in the Yesso scallop (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08055-6,2021,False,False,False
Comprehensive genome-wide analysis of calmodulin-binding transcription activator (CAMTA) in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08022-1,2021,True,False,False
Epigenetic interplay between methylation and miRNA in bladder cancer: focus on isoform expression,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08052-9,2021,False,True,False
Genome-wide association analyses of carcass traits using copy number variants and raw intensity values of single nucleotide polymorphisms in cattle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08075-2,2021,False,False,False
Conserved and breed-specific differences in the cervical transcriptome of sheep with divergent fertility at the follicular phase of a natural oestrus cycle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08060-9,2021,True,False,False
Transcriptome dynamics during metamorphosis of imaginal discs into wings and thoracic dorsum in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08040-z,2021,True,False,False
Identification of sheep lncRNAs related to the immune response to vaccines and aluminium adjuvants,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08086-z,2021,True,False,False
Genome-wide analysis of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08077-0,2021,False,False,False
Transposable elements that have recently been mobile in the human genome,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08085-0,2021,True,False,False
Bovine milk somatic cell transcriptomic response to ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08135-7,2021,True,False,False
Identification of DNA methylation-driven genes and construction of a nomogram to predict overall survival in pancreatic cancer,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08097-w,2021,False,False,False
Phenotype-tissue expression and exploration (PTEE) resource facilitates the choice of tissue for RNA-seq-based clinical genetics studies,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08125-9,2021,False,False,False
Comparative methylation and RNA-seq expression analysis in CpG context to identify genes involved in Backfat vs. Liver diversification in Nanchukmacdon Pig,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08123-x,2021,False,False,False
Trait correlated expression combined with eQTL and ASE analyses identified novel candidate genes affecting intramuscular fat,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08141-9,2021,False,False,False
Integration of transcriptomics and network analysis reveals co-expressed genes in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08100-4,2021,False,False,False
Characterization of phytohormone and transcriptome profiles during protocorm-like bodies development of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08087-y,2021,True,False,False
Transcriptome dynamics in developing testes of domestic cats and impact of age on tissue resilience to cryopreservation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08099-8,2021,True,False,False
Chromatin enrichment for proteomics in plants (ChEP-P) implicates the histone reader ALFIN-LIKE 6 in jasmonate signalling,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08160-6,2021,False,False,False
Genome-wide expression of the residual lung reacting to experimental Pneumonectomy,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08171-3,2021,False,True,False
Transcriptomic and metabolomic changes triggered by ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08198-6,2021,False,False,True
Genome-wide and comparative phylogenetic analysis of senescence-associated NAC transcription factors in sunflower (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08199-5,2021,False,False,False
Comprehensive epigenomic profiling of human alveolar epithelial differentiation identifies key epigenetic states and transcription factor co-regulatory networks for maintenance of distal lung identity,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08152-6,2021,True,False,False
Divergence of X-linked ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08267-w,2022,False,False,False
Exploring the transportome of the biosurfactant producing yeast ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08177-x,2022,True,False,False
Neural transcriptomic signature of chronic wasting disease in white-tailed deer,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08306-0,2022,True,False,False
Comparative transcriptomics and eQTL mapping of response to ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08254-1,2022,True,True,False
Transcriptome and methylome changes in two contrasting mungbean genotypes in response to drought stress,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08315-z,2022,False,False,False
Genome-Wide association study of quantitative biomarkers identifies a novel locus for alzheimer’s disease at 12p12.1,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08269-8,2022,False,True,False
Genomic architecture of phenotypic extremes in a wild cervid,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08333-x,2022,False,False,False
Genome-wide localization of histone variants in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08338-6,2022,False,True,False
Genome-wide profiling of long non-coding RNA of the rice blast fungus ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08380-4,2022,False,False,False
Transcriptome analysis and differential gene expression profiling of wucai (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08311-3,2022,False,False,False
Comparative transcriptome analysis identifies crucial candidate genes and pathways in the hypothalamic-pituitary-gonadal axis during external genitalia development of male geese,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08374-2,2022,True,False,False
Time-course RNA-seq analysis reveals stage-specific and melatonin-triggered gene expression patterns during the hair follicle growth cycle in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08331-z,2022,False,False,False
Rare coding variants in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08356-4,2022,False,True,False
Quantitative multiplexed proteomics analysis reveals reshaping of the lysine 2-hydroxyisobutyrylome in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08372-4,2022,False,False,False
Transcriptomic comparison of ovarian granulosa cells between adult sheep and prepubertal lambs,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08379-x,2022,False,False,False
Dynamic mRNA and miRNA expression of the head during early development in bighead carp (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08387-x,2022,False,False,False
Proteome and Transcriptome Analysis of Gonads Reveals Intersex in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08407-w,2022,False,False,False
Mammary epithelial cell transcriptome reveals potential roles of lncRNAs in regulating milk synthesis pathways in Jersey and Kashmiri cattle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08406-x,2022,False,False,False
Integrative analysis of transcriptomics and metabolomics to reveal the melanogenesis pathway of muscle and related meat characters in Wuliangshan black-boned chickens,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08388-w,2022,False,False,False
High-throughput sequencing data revealed genotype-specific changes evoked by heat stress in crown tissue of barley ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08410-1,2022,False,False,False
Genome-wide recombination map construction from single sperm sequencing in cattle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08415-w,2022,True,False,False
RNA-Seq reveals miRNA role in thermogenic regulation in brown adipose tissues of goats,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08401-2,2022,False,False,False
Transcriptional response of murine microglia in Alzheimer’s disease and inflammation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08417-8,2022,False,False,False
Label-free quantitative proteomics of maize roots from different root zones provides insight into proteins associated with enhance water uptake,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08394-y,2022,False,False,False
Determining extracellular vesicles properties and miRNA cargo variability in bovine milk from healthy cows and cows undergoing subclinical mastitis,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08377-z,2022,False,False,False
Assessment of linkage disequilibrium patterns between structural variants and single nucleotide polymorphisms in three commercial chicken populations,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08418-7,2022,False,True,False
Extensive evaluation of ATAC-seq protocols for native or formaldehyde-fixed nuclei,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08266-x,2022,True,False,False
Towards the detection of copy number variation from single sperm sequencing in cattle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08441-8,2022,True,False,False
DNA methylation changes in cord blood and the developmental origins of health and disease – a systematic review and replication study,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08451-6,2022,False,True,False
Integrated analysis of the lncRNA/circRNA-miRNA-mRNA expression profiles reveals novel insights into potential mechanisms in response to root-knot nematodes in peanut,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08470-3,2022,False,False,False
Identification and validation of a prognostic model for melanoma patients with 9 ferroptosis-related gene signature,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08475-y,2022,False,False,False
Context-dependent DNA polymerization effects can masquerade as DNA modification signals,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08471-2,2022,False,True,False
Characterization of tRNA expression profiles in large offspring syndrome,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08496-7,2022,False,False,False
RNA-seq coupling two different methods of castration reveals new insights into androgen deficiency-caused degeneration of submaxillary gland in male Sprague Dawley rats,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08521-9,2022,False,False,False
Zinc supplementation modifies brain tissue transcriptome of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08464-1,2022,False,False,False
Physiological attributes and transcriptomics analyses reveal the mechanism response of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08526-4,2022,True,False,False
Identification of circRNA-associated ceRNA networks using longissimus thoracis of pigs of different breeds and growth stages,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08515-7,2022,False,False,False
Neural network modeling of differential binding between wild-type and mutant CTCF reveals putative binding preferences for zinc fingers 1–2,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08486-9,2022,False,True,False
Comparative transcriptome analysis provides insights into the molecular mechanisms of high-frequency hearing differences between the sexes of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08536-2,2022,False,False,False
Research on lncRNA related to drought resistance of Shanlan upland rice,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08546-0,2022,False,False,False
Single-cell transcriptomic and chromatin accessibility analyses of dairy cattle peripheral blood mononuclear cells and their responses to lipopolysaccharide,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08562-0,2022,False,False,False
Differential gene expression in aphids following virus acquisition from plants or from an artificial medium,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08545-1,2022,False,False,False
"Integrative analysis of circRNA, miRNA, and mRNA profiles to reveal ceRNA regulation in chicken muscle development from the embryonic to post-hatching periods",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08525-5,2022,False,False,False
Rice (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08568-8,2022,False,False,False
Gaur genome reveals expansion of sperm odorant receptors in domesticated cattle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08561-1,2022,False,False,True
Gene expression profiling of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08595-5,2022,False,False,False
Survival-related genes are diversified across cancers but generally enriched in cancer hallmark pathways,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08581-x,2022,False,False,False
Prioritization of risk genes in multiple sclerosis by a refined Bayesian framework followed by tissue-specificity and cell type feature assessment,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08580-y,2022,True,True,False
 type III and type VI secretion systems modulate early response gene expression in type II pneumocytes in vitro,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08554-0,2022,False,True,False
Ewe breed differences in the cervical transcriptome at the follicular phase of a synchronised oestrous cycle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08603-8,2022,True,False,False
Diabetes risk loci-associated pathways are shared across metabolic tissues,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08587-5,2022,False,False,False
Revealing the novel complexity of plant long non-coding RNA by strand-specific and whole transcriptome sequencing for evolutionarily representative plant species,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08602-9,2022,False,False,True
Transcriptomics and metagenomics of common cutworm (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08613-6,2022,True,False,True
Alanine-specific appetite in slow growing chickens is associated with impaired glucose transport and TCA cycle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08625-2,2022,False,False,False
Leveraging transcriptome and epigenome landscapes to infer regulatory networks during the onset of sexual maturation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08514-8,2022,False,True,False
Meta-analysis across Nellore cattle populations identifies common metabolic mechanisms that regulate feed efficiency-related traits,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08671-w,2022,False,False,False
Transcriptomic analysis provides insights into molecular mechanisms of thermal physiology,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08653-y,2022,False,False,False
Integrative analysis of expression profile indicates the ECM receptor and LTP dysfunction in the glioma-related epilepsy,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08665-8,2022,False,False,False
The dynamic cellular and molecular features during the development of radiation proctitis revealed by transcriptomic profiling in mice,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08668-5,2022,False,False,False
Advances in understanding Norway spruce natural resistance to needle bladder rust infection: transcriptional and secondary metabolites profiling,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08661-y,2022,False,True,False
Genome-wide identification of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08630-5,2022,False,False,False
Assessing genomic diversity and signatures of selection in Pinan cattle using whole-genome sequencing data,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08645-y,2022,True,False,False
Maternal age affects equine day 8 embryo gene expression both in trophoblast and inner cell mass,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08593-7,2022,True,False,False
Ectopic expression of a combination of 5 genes detects high risk forms of T-cell acute lymphoblastic leukemia,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08688-1,2022,False,False,False
eQTLs are key players in the integration of genomic and transcriptomic data for phenotype prediction,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08690-7,2022,False,True,False
Transcriptome analysis of SerpinB2-deficient breast tumors provides insight into deciphering SerpinB2-mediated roles in breast cancer progression,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08704-4,2022,False,False,False
The role of ZNF143 overexpression in rat liver cell proliferation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08714-2,2022,False,False,True
Transcriptome analysis and characterization of genes associated to leaf tannin content in foxtail millet [,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08746-8,2022,False,False,False
TMT-based proteomic analysis of liquorice root in response to drought stress,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08733-z,2022,False,False,False
Duplex sequencing identifies genomic features that determine susceptibility to benzo(a)pyrene-induced in vivo mutations,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08752-w,2022,False,False,False
Annexin A2 (ANXA2) regulates the transcription and alternative splicing of inflammatory genes in renal tubular epithelial cells,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08748-6,2022,False,False,False
Assessment of DNA methylation in porcine immune cells reveals novel regulatory elements associated with cell-specific gene expression and immune capacity traits,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08773-5,2022,False,False,False
High-throughput transcriptome sequencing reveals the key stages of cardiovascular development in zebrafish embryos,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08808-x,2022,False,False,False
"Conceptual framework for the insect metamorphosis from larvae to pupae by transcriptomic profiling, a case study of ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08807-y,2022,False,False,False
Modeling exercise using optogenetically contractible ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08845-6,2022,False,False,False
Hepatopancreas transcriptome analyses provide new insights into the molecular regulatory mechanism of fast ovary maturation in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08851-8,2022,False,False,False
Evolutionary changes in gene expression profiles associated with the coevolution of male and female genital parts among closely related ground beetle species,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08865-2,2022,False,False,False
Transcriptome profiling in rice reveals a positive role for ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08846-5,2022,False,False,False
Comparative transcriptome analysis of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08857-2,2022,False,False,False
The mechanism of abscisic acid regulation of wild ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08889-8,2022,False,False,False
Comparative transcriptomic analysis revealed dynamic changes of distinct classes of genes during development of the Manila clam (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08813-0,2022,True,False,False
Genomic insight into the nocturnal adaptation of the black-crowned night heron (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08904-y,2022,False,False,False
Transcriptomic analysis of paternal behaviors in prairie voles,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08912-y,2022,False,False,False
"A genome-wide landscape of mRNAs, lncRNAs, circRNAs and miRNAs during intramuscular adipogenesis in cattle",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08911-z,2022,False,False,False
A map of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08933-7,2022,False,False,False
Genetic dissection of fruit maturity date in apricot (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08901-1,2022,False,True,False
Integrated analysis of miRNAs and mRNA profiling reveals the potential roles of miRNAs in sheep hair follicle development,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08954-2,2022,False,False,False
Transcriptomic stability or lability explains sensitivity to climate stressors in coralline algae,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08931-9,2022,True,False,False
Multi-omics reveals the key and specific miRNA-mRNA modules underlying salt tolerance in wild emmer wheat (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08945-3,2022,False,False,False
Functional transcriptome analyses of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08962-2,2022,False,True,False
Gene expression profile of placentomes and clinical parameters in the cows with retained placenta,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08989-5,2022,False,False,False
The effect of SNPs in lncRNA as ceRNA on the risk and prognosis of hepatocellular carcinoma,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09010-9,2022,False,False,False
Profiling the transcriptomic signatures and identifying the patterns of zygotic genome activation – a comparative analysis between early porcine embryos and their counterparts in other three mammalian species,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09015-4,2022,False,False,False
"Transcriptomic response to ISAV infection in the gills, head kidney and spleen of resistant and susceptible Atlantic salmon",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09007-4,2022,True,False,False
Pleiotropic fitness effects of the lncRNA ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08972-0,2022,True,False,False
Transcriptomic profiling implicates PAF1 in both active and repressive immune regulatory networks,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09013-6,2022,True,True,False
Comprehensive microRNA analysis across genome-edited colorectal cancer organoid models reveals miR-24 as a candidate regulator of cell survival,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09018-1,2022,False,False,False
Transcriptomic analysis reveals the dynamic changes of transcription factors during early development of chicken embryo,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09054-x,2022,False,False,False
