title,link,publication_year,mentions_methylation,mentions_stat_test,mentions_multiple_correction,mentions_bh,mentions_bonferroni,mentions_by
Bending and looping of long DNA by Polycomb repressive complex 2 revealed by AFM imaging in liquid,https://academic.oup.com/nar/article/48/6/2969/5733127,2020,True,False,False,False,False,False
PRMT5-mediated histone arginine methylation antagonizes transcriptional repression by polycomb complex PRC2,https://academic.oup.com/nar/article/48/6/2956/5728491,2020,True,True,True,True,False,False
A crucial RNA-binding lysine residue in the Nab3 RRM domain undergoes,https://academic.oup.com/nar/article/48/6/2897/5710777,2020,True,False,False,False,False,False
Genome-wide mapping of G-quadruplex structures with CUT&Tag,https://academic.oup.com/nar/article/50/3/e13/6430852,2022,True,False,False,False,False,False
Dicer dependent tRNA derived small RNAs promote nascent RNA silencing,https://academic.oup.com/nar/article/50/3/1734/6511978,2022,True,True,False,False,False,False
Diverse DNA modification in marine prokaryotic and viral communities,https://academic.oup.com/nar/article/50/3/1531/6509096,2022,True,False,False,False,False,False
A complex network of interactions governs DNA methylation at telomeric regions,https://academic.oup.com/nar/article/50/3/1449/6513582,2022,True,False,False,False,False,False
Variational autoencoding of gene landscapes during mouse CNS development uncovers layered roles of Polycomb Repressor Complex 2,https://academic.oup.com/nar/article/50/3/1280/6511982,2022,True,True,False,False,False,False
CMTR1 is recruited to transcription start sites and promotes ribosomal protein and histone gene expression in embryonic stem cells,https://academic.oup.com/nar/article/50/5/2905/6536890,2022,True,False,False,False,False,False
H3K36 methylation and DNA-binding both promote Ioc4 recruitment and Isw1b remodeler function,https://academic.oup.com/nar/article/50/5/2549/6533614,2022,True,False,False,False,False,False
Usage of the H3 variants during the S-phase of the cell cycle in,https://academic.oup.com/nar/article/50/5/2536/6523800,2022,True,False,False,False,False,False
Molecular basis for human mitochondrial tRNA m,https://academic.oup.com/nar/article/50/7/4012/6561660,2022,True,False,False,False,False,False
H3K56 deacetylation and H2A.Z deposition are required for aberrant heterochromatin spreading,https://academic.oup.com/nar/article/50/7/3852/6554165,2022,True,False,False,False,False,False
Facultative heterochromatin formation in rDNA is essential for cell survival during nutritional starvation,https://academic.oup.com/nar/article/50/7/3727/6553113,2022,True,False,False,False,False,False
Epitranscriptomic regulation of HIV-1 full-length RNA packaging,https://academic.oup.com/nar/article/50/4/2302/6524254,2022,True,False,False,False,False,False
Klf4 methylated by Prmt1 restrains the commitment of primitive endoderm,https://academic.oup.com/nar/article/50/4/2005/6523810,2022,True,False,False,False,False,False
Loss of histone methyltransferase SETD1B in oogenesis results in the redistribution of genomic histone 3 lysine 4 trimethylation,https://academic.oup.com/nar/article/50/4/1993/6523799,2022,True,False,False,False,False,False
"DNA methylation cues in nucleosome geometry, stability and unwrapping",https://academic.oup.com/nar/article/50/4/1864/6528903,2022,True,False,False,False,False,False
Analysis of epigenetic features characteristic of L1 loci expressed in human cells,https://academic.oup.com/nar/article/50/4/1888/6517958,2022,True,False,False,False,False,False
Locus-specific chromatin profiling of evolutionarily young transposable elements,https://academic.oup.com/nar/article/50/6/e33/6462377,2022,True,False,False,False,False,False
Global chromosome rearrangement induced by CRISPR-Cas9 reshapes the genome and transcriptome of human cells,https://academic.oup.com/nar/article/50/6/3456/6542489,2022,True,False,False,False,False,False
A mobile restriction–modification system provides phage defence and resolves an epigenetic conflict with an antagonistic endonuclease,https://academic.oup.com/nar/article/50/6/3348/6548306,2022,True,False,False,False,False,False
Chromatin landscape associated with sexual differentiation in a UV sex determination system,https://academic.oup.com/nar/article/50/6/3307/6543546,2022,True,True,True,False,False,False
8-oxodG accumulation within super-enhancers marks fragile CTCF-mediated chromatin loops,https://academic.oup.com/nar/article/50/6/3292/6541026,2022,True,False,False,False,False,False
Genome-wide characterization of i-motifs and their potential roles in the stability and evolution of transposable elements in rice,https://academic.oup.com/nar/article/50/6/3226/6533605,2022,True,False,False,False,False,False
Determinants of heritable gene silencing for KRAB-dCas9 + DNMT3 and Ezh2-dCas9 + DNMT3 hit-and-run epigenome editing,https://academic.oup.com/nar/article/50/6/3239/6541034,2022,True,False,False,False,False,False
The DNA dioxygenase Tet1 regulates H3K27 modification and embryonic stem cell biology independent of its catalytic activity,https://academic.oup.com/nar/article/50/6/3169/6527664,2022,True,True,False,False,False,False
A rationalized definition of general tumor suppressor microRNAs excludes miR-34a,https://academic.oup.com/nar/article/50/8/4703/6574673,2022,True,False,False,False,False,False
Chemical biology and medicinal chemistry of RNA methyltransferases,https://academic.oup.com/nar/article/50/8/4216/6567480,2022,True,False,False,False,False,False
The multi-functionality of UHRF1: epigenome maintenance and preservation of genome integrity,https://academic.oup.com/nar/article/49/11/6053/6262560,2021,True,False,False,False,False,False
Histone sumoylation and chromatin dynamics,https://academic.oup.com/nar/article/49/11/6043/6246394,2021,True,False,False,False,False,False
