title,link,publication_year,mentions_methylation,mentions_stat_test,mentions_multiple_correction,mentions_bh,mentions_bonferroni,mentions_by
Disorganized chromatin hierarchy and stem cell aging in a male patient of atypical laminopathy-based progeria mandibuloacral dysplasia type A,https://www.nature.com/articles/s41467-024-54338-3,2024,True,True,True,False,False,False
A developmental biliary lineage program cooperates with Wnt activation to promote cell proliferation in hepatoblastoma,https://www.nature.com/articles/s41467-024-53802-4,2024,True,True,True,True,False,False
Epigenetically regulated digital signaling defines epithelial innate immunity at the tissue level,https://www.nature.com/articles/s41467-021-22070-x,2021,True,True,True,False,False,False
Predicting cell type-specific epigenomic profiles accounting for distal genetic effects,https://www.nature.com/articles/s41467-024-54441-5,2024,True,True,True,False,False,False
CRISPRi screens reveal a DNA methylation-mediated 3D genome dependent causal mechanism in prostate cancer,https://www.nature.com/articles/s41467-021-21867-0,2021,True,True,True,False,True,False
Base-excision repair pathway shapes 5-methylcytosine deamination signatures in pan-cancer genomes,https://www.nature.com/articles/s41467-024-54223-z,2024,True,True,True,False,True,False
DNA methylation predicts age and provides insight into exceptional longevity of bats,https://www.nature.com/articles/s41467-021-21900-2,2021,True,True,True,False,False,True
Integration of Alzheimer’s disease genetics and myeloid genomics identifies disease risk regulatory elements and genes,https://www.nature.com/articles/s41467-021-21823-y,2021,True,True,True,False,True,False
Single-cell transcriptional changes associated with drug tolerance and response to combination therapies in cancer,https://www.nature.com/articles/s41467-021-21884-z,2021,True,True,True,True,True,False
Epigenetic modulation reveals differentiation state specificity of oncogene addiction,https://www.nature.com/articles/s41467-021-21784-2,2021,True,True,True,False,False,False
PU.1 eviction at lymphocyte-specific chromatin domains mediates glucocorticoid response in acute lymphoblastic leukemia,https://www.nature.com/articles/s41467-024-54096-2,2024,True,True,True,False,False,False
Deep learning-based enhancement of epigenomics data with AtacWorks,https://www.nature.com/articles/s41467-021-21765-5,2021,True,True,True,True,False,False
RNA m6A methylation orchestrates cancer growth and metastasis via macrophage reprogramming,https://www.nature.com/articles/s41467-021-21514-8,2021,True,True,False,False,False,False
Strand-specific single-cell methylomics reveals distinct modes of DNA demethylation dynamics during early mammalian development,https://www.nature.com/articles/s41467-021-21532-6,2021,True,False,False,False,False,False
Spatially mapped single-cell chromatin accessibility,https://www.nature.com/articles/s41467-021-21515-7,2021,True,True,True,False,True,False
Uniform genomic data analysis in the NCI Genomic Data Commons,https://www.nature.com/articles/s41467-021-21254-9,2021,True,False,False,False,False,False
Single-cell multiomics sequencing reveals the functional regulatory landscape of early embryos,https://www.nature.com/articles/s41467-021-21409-8,2021,True,False,True,True,False,False
Network models of primary melanoma microenvironments identify key melanoma regulators underlying prognosis,https://www.nature.com/articles/s41467-021-21457-0,2021,True,True,True,True,True,False
Non-CG methylation and multiple histone profiles associate child abuse with immune and small GTPase dysregulation,https://www.nature.com/articles/s41467-021-21365-3,2021,True,True,True,False,False,False
Positioning of nucleosomes containing γ-H2AX precedes active DNA demethylation and transcription initiation,https://www.nature.com/articles/s41467-021-21227-y,2021,True,True,False,False,False,False
Biological and therapeutic implications of a unique subtype of ,https://www.nature.com/articles/s41467-021-21233-0,2021,True,True,True,False,False,False
Telomeres reforged with non-telomeric sequences in mouse embryonic stem cells,https://www.nature.com/articles/s41467-021-21341-x,2021,True,True,True,False,False,False
Persistence of self-reactive CD8+ T cells in the CNS requires TOX-dependent chromatin remodeling,https://www.nature.com/articles/s41467-021-21109-3,2021,True,True,True,False,False,False
Targeting NSD2-mediated SRC-3 liquid–liquid phase separation sensitizes bortezomib treatment in multiple myeloma,https://www.nature.com/articles/s41467-021-21386-y,2021,True,True,False,False,False,False
Chromosomal coordination and differential structure of asynchronous replicating regions,https://www.nature.com/articles/s41467-021-21348-4,2021,True,True,True,False,False,False
Chromatin accessibility of circulating CD8,https://www.nature.com/articles/s41467-021-21299-w,2021,True,True,False,False,False,False
Structural mechanism of bivalent histone H3K4me3K9me3 recognition by the Spindlin1/C11orf84 complex in rRNA transcription activation,https://www.nature.com/articles/s41467-021-21236-x,2021,True,True,True,False,False,False
LETR1 is a lymphatic endothelial-specific lncRNA governing cell proliferation and migration through KLF4 and SEMA3C,https://www.nature.com/articles/s41467-021-21217-0,2021,True,True,True,False,False,False
The methyltransferase METTL9 mediates pervasive 1-methylhistidine modification in mammalian proteomes,https://www.nature.com/articles/s41467-020-20670-7,2021,True,False,True,False,False,False
Programmable human histone phosphorylation and gene activation using a CRISPR/Cas9-based chromatin kinase,https://www.nature.com/articles/s41467-021-21188-2,2021,True,True,True,False,False,False
The genome-wide impact of trisomy 21 on DNA methylation and its implications for hematopoiesis,https://www.nature.com/articles/s41467-021-21064-z,2021,True,True,True,False,True,False
An all-to-all approach to the identification of sequence-specific readers for epigenetic DNA modifications on cytosine,https://www.nature.com/articles/s41467-021-20950-w,2021,True,True,True,False,False,False
Splicing-associated chromatin signatures: a combinatorial and position-dependent role for histone marks in splicing definition,https://www.nature.com/articles/s41467-021-20979-x,2021,True,True,True,True,True,False
De novo DNA methyltransferase activity in colorectal cancer is directed towards H3K36me3 marked CpG islands,https://www.nature.com/articles/s41467-020-20716-w,2021,True,True,True,True,False,False
Evolution of DNA methylome from precancerous lesions to invasive lung adenocarcinomas,https://www.nature.com/articles/s41467-021-20907-z,2021,True,True,True,False,False,False
Subtraction-free and bisulfite-free specific sequencing of 5-methylcytosine and its oxidized derivatives at base resolution,https://www.nature.com/articles/s41467-021-20920-2,2021,True,True,False,True,False,False
Nanobody-mediated control of gene expression and epigenetic memory,https://www.nature.com/articles/s41467-020-20757-1,2021,True,True,False,False,False,False
CTLA-4 expression by B-1a B cells is essential for immune tolerance,https://www.nature.com/articles/s41467-020-20874-x,2021,True,True,True,False,False,False
Sarcoma classification by DNA methylation profiling,https://www.nature.com/articles/s41467-020-20603-4,2021,True,True,False,False,False,False
Male fertility in ,https://www.nature.com/articles/s41467-020-20606-1,2021,True,False,False,False,False,False
Targeting aberrant DNA methylation in mesenchymal stromal cells as a treatment for myeloma bone disease,https://www.nature.com/articles/s41467-020-20715-x,2021,True,True,True,False,False,False
Core transcription regulatory circuitry orchestrates corneal epithelial homeostasis,https://www.nature.com/articles/s41467-020-20713-z,2021,True,True,True,False,False,False
Low-dose decitabine priming endows CAR T cells with enhanced and persistent antitumour potential via epigenetic reprogramming,https://www.nature.com/articles/s41467-020-20696-x,2021,True,True,False,False,False,False
Cell culture NAIL-MS allows insight into human tRNA and rRNA modification dynamics in vivo,https://www.nature.com/articles/s41467-020-20576-4,2021,True,True,False,False,False,False
Cellular Heterogeneity–Adjusted cLonal Methylation (CHALM) improves prediction of gene expression,https://www.nature.com/articles/s41467-020-20492-7,2021,True,True,True,False,False,False
Dual RNA 3’-end processing of H2A.X messenger RNA maintains DNA damage repair throughout the cell cycle,https://www.nature.com/articles/s41467-020-20520-6,2021,True,True,True,False,False,False
Age-related and disease locus-specific mechanisms contribute to early remodelling of chromatin structure in Huntington’s disease mice,https://www.nature.com/articles/s41467-020-20605-2,2021,True,True,True,True,True,False
The histone H3-lysine 4-methyltransferase Mll4 regulates the development of growth hormone-releasing hormone-producing neurons in the mouse hypothalamus,https://www.nature.com/articles/s41467-020-20511-7,2021,True,False,True,False,False,False
EGFR/SRC/ERK-stabilized YTHDF2 promotes cholesterol dysregulation and invasive growth of glioblastoma,https://www.nature.com/articles/s41467-020-20379-7,2021,True,True,True,False,False,False
SLE non-coding genetic risk variant determines the epigenetic dysfunction of an immune cell specific enhancer that controls disease-critical microRNA expression,https://www.nature.com/articles/s41467-020-20460-1,2021,True,True,True,False,False,False
Order and stochasticity in the folding of individual ,https://www.nature.com/articles/s41467-020-20292-z,2021,True,False,False,False,False,False
Hydroxamic acid-modified peptide microarrays for profiling isozyme-selective interactions and inhibition of histone deacetylases,https://www.nature.com/articles/s41467-020-20250-9,2021,True,False,False,False,False,False
Deletion of Trim28 in committed adipocytes promotes obesity but preserves glucose tolerance,https://www.nature.com/articles/s41467-020-20434-3,2021,True,True,True,True,False,False
Long first exons and epigenetic marks distinguish conserved pachytene piRNA clusters from other mammalian genes,https://www.nature.com/articles/s41467-020-20345-3,2021,True,True,False,False,False,False
Integrative pan cancer analysis reveals epigenomic variation in cancer type and cell specific chromatin domains,https://www.nature.com/articles/s41467-021-21707-1,2021,True,True,True,False,False,False
TET2 germline variants promote kidney disease by impairing DNA repair and activating cytosolic nucleotide sensors,https://www.nature.com/articles/s41467-024-53798-x,2024,True,True,True,False,True,False
Marine and terrestrial contributions to atmospheric deposition fluxes of methylated arsenic species,https://www.nature.com/articles/s41467-024-53974-z,2024,True,False,False,False,False,False
Altered genomic methylation promotes ,https://www.nature.com/articles/s41467-024-54033-3,2024,True,True,True,True,False,False
YTHDF2 upregulation and subcellular localization dictate CD8 T cell polyfunctionality in anti-tumor immunity,https://www.nature.com/articles/s41467-024-53997-6,2024,True,True,True,False,True,False
Repeat-based holocentromeres of the woodrush ,https://www.nature.com/articles/s41467-024-53944-5,2024,True,False,False,False,False,False
Decoding the epigenetics and chromatin loop dynamics of androgen receptor-mediated transcription,https://www.nature.com/articles/s41467-024-53758-5,2024,True,True,True,False,False,False
Molecular mechanism of parental H3/H4 recycling at a replication fork,https://www.nature.com/articles/s41467-024-53187-4,2024,True,True,False,False,False,False
Development and evolution of Drosophila chromatin landscape in a 3D genome context,https://www.nature.com/articles/s41467-024-53892-0,2024,True,True,True,False,False,False
Human iPSC-derived neural stem cells displaying radial glia signature exhibit long-term safety in mice,https://www.nature.com/articles/s41467-024-53613-7,2024,True,True,True,False,True,False
Targeting the hypothalamus for modeling age-related DNA methylation and developing OXT-GnRH combinational therapy against Alzheimer’s disease-like pathologies in male mouse model,https://www.nature.com/articles/s41467-024-53507-8,2024,True,True,True,False,False,False
The replicative helicase CMG is required for the divergence of cell fates during asymmetric cell division in vivo,https://www.nature.com/articles/s41467-024-53715-2,2024,True,True,False,False,False,False
Heterogeneous enhancer states orchestrate β cell responses to metabolic stress,https://www.nature.com/articles/s41467-024-53717-0,2024,True,True,True,True,True,False
Clr4,https://www.nature.com/articles/s41467-024-53417-9,2024,True,True,True,False,False,False
Inhibiting EZH2 targets atypical teratoid rhabdoid tumor by triggering viral mimicry via both RNA and DNA sensing pathways,https://www.nature.com/articles/s41467-024-53515-8,2024,True,True,True,True,False,False
Alternations in inflammatory macrophage niche drive phenotypic and functional plasticity of Kupffer cells,https://www.nature.com/articles/s41467-024-53659-7,2024,True,True,False,False,False,False
Epigenetic memory of radiotherapy in dermal fibroblasts impairs wound repair capacity in cancer survivors,https://www.nature.com/articles/s41467-024-53295-1,2024,True,True,True,False,False,False
Integrative 3D genomics with multi-omics analysis and functional validation of genetic regulatory mechanisms of abdominal fat deposition in chickens,https://www.nature.com/articles/s41467-024-53692-6,2024,True,True,True,True,False,False
Intermolecular energy migration via homoFRET captures the modulation in the material property of phase-separated biomolecular condensates,https://www.nature.com/articles/s41467-024-53494-w,2024,True,True,False,False,False,False
Sugar transporter modulates nitrogen-determined tillering and yield formation in rice,https://www.nature.com/articles/s41467-024-53651-1,2024,True,True,False,False,False,False
Epigenetic modulation via the C-terminal tail of H2A.Z,https://www.nature.com/articles/s41467-024-53514-9,2024,True,True,True,False,False,False
Predicting protein synergistic effect in Arabidopsis using epigenome profiling,https://www.nature.com/articles/s41467-024-53565-y,2024,True,False,True,False,False,False
Iron-loaded cancer-associated fibroblasts induce immunosuppression in prostate cancer,https://www.nature.com/articles/s41467-024-53233-1,2024,True,True,True,False,False,False
Population variability in X-chromosome inactivation across 10 mammalian species,https://www.nature.com/articles/s41467-024-53449-1,2024,True,True,True,True,False,False
Post-transcriptional methylation of mitochondrial-tRNA differentially contributes to mitochondrial pathology,https://www.nature.com/articles/s41467-024-53318-x,2024,True,True,True,False,False,False
Mechanisms of epigenomic and functional convergence between glucocorticoid- and IL4-driven macrophage programming,https://www.nature.com/articles/s41467-024-52942-x,2024,True,True,True,False,False,False
Methionine-SAM metabolism-dependent ubiquinone synthesis is crucial for ROS accumulation in ferroptosis induction,https://www.nature.com/articles/s41467-024-53380-5,2024,True,True,False,False,False,True
A compendium of genetic variations associated with promoter usage across 49 human tissues,https://www.nature.com/articles/s41467-024-53131-6,2024,True,True,True,False,False,False
Human papillomavirus-encoded circular RNA circE7 promotes immune evasion in head and neck squamous cell carcinoma,https://www.nature.com/articles/s41467-024-52981-4,2024,True,True,False,False,False,False
Lack of SMARCB1 expression characterizes a subset of human and murine peripheral T-cell lymphomas,https://www.nature.com/articles/s41467-024-52826-0,2024,True,True,True,False,False,False
Aberrant cytoplasmic expression of UHRF1 restrains the MHC-I-mediated anti-tumor immune response,https://www.nature.com/articles/s41467-024-52902-5,2024,True,True,True,True,False,False
ZIC2 and ZIC3 promote SWI/SNF recruitment to safeguard progression towards human primed pluripotency,https://www.nature.com/articles/s41467-024-52431-1,2024,True,True,True,False,False,False
The frequency of CD38,https://www.nature.com/articles/s41467-024-52846-w,2024,True,True,True,True,True,False
"Histone marks identify novel transcription factors that parse CAR-T subset-of-origin, clinical potential and expansion",https://www.nature.com/articles/s41467-024-52503-2,2024,True,True,True,True,False,False
A cell type-aware framework for nominating non-coding variants in Mendelian regulatory disorders,https://www.nature.com/articles/s41467-024-52463-7,2024,True,True,True,False,False,False
Catalytic undirected methylation of unactivated C(sp,https://www.nature.com/articles/s41467-024-52245-1,2024,True,False,False,False,False,False
-,https://www.nature.com/articles/s41467-024-52298-2,2024,True,True,True,False,False,False
Potent pollen gene regulation by DNA glycosylases in maize,https://www.nature.com/articles/s41467-024-52620-y,2024,True,True,True,False,False,False
PRMT1 inhibition perturbs RNA metabolism and induces DNA damage in clear cell renal cell carcinoma,https://www.nature.com/articles/s41467-024-52507-y,2024,True,True,True,False,False,False
Nutritional vitamin B12 regulates RAS/MAPK-mediated cell fate decisions through one-carbon metabolism,https://www.nature.com/articles/s41467-024-52556-3,2024,True,True,True,False,False,False
Prohibitin 2 orchestrates long noncoding RNA and gene transcription to accelerate tumorigenesis,https://www.nature.com/articles/s41467-024-52425-z,2024,True,False,True,False,False,False
Targeted transcriptional downregulation of MYC using epigenomic controllers demonstrates antitumor activity in hepatocellular carcinoma models,https://www.nature.com/articles/s41467-024-52202-y,2024,True,True,True,True,False,False
Fundamental equations linking methylation dynamics to maximum lifespan in mammals,https://www.nature.com/articles/s41467-024-51855-z,2024,True,True,False,False,False,False
DNA Methylation signatures underpinning blood neutrophil to lymphocyte ratio during first week of human life,https://www.nature.com/articles/s41467-024-52283-9,2024,True,True,True,False,False,False
PRDM3/16 regulate chromatin accessibility required for NKX2-1 mediated alveolar epithelial differentiation and function,https://www.nature.com/articles/s41467-024-52154-3,2024,True,True,True,False,False,False
PHYTOCHROME-INTERACTING FACTOR 7 and RELATIVE OF EARLY FLOWERING 6 act in shade avoidance memory in ,https://www.nature.com/articles/s41467-024-51834-4,2024,True,True,True,False,False,False
Simultaneous profiling of RNA isoforms and chromatin accessibility of single cells of human retinal organoids,https://www.nature.com/articles/s41467-024-52335-0,2024,True,True,False,False,False,False
"Genetic, transcriptomic, histological, and biochemical analysis of progressive supranuclear palsy implicates glial activation and novel risk genes",https://www.nature.com/articles/s41467-024-52025-x,2024,True,True,True,False,True,False
USP26 as a hepatitis B virus-induced deubiquitinase primes hepatocellular carcinogenesis by epigenetic remodeling,https://www.nature.com/articles/s41467-024-52201-z,2024,True,True,True,False,False,False
Targeting PRMT3 impairs methylation and oligomerization of HSP60 to boost anti-tumor immunity by activating cGAS/STING signaling,https://www.nature.com/articles/s41467-024-52170-3,2024,True,True,False,False,False,False
An epigenetically mediated double negative cascade from EFD to HB21 regulates anther development,https://www.nature.com/articles/s41467-024-52114-x,2024,True,False,False,False,False,False
 epigenetic regulator M.BceJIV simultaneously engages two DNA recognition sequences for methylation,https://www.nature.com/articles/s41467-024-52130-x,2024,True,False,False,False,False,False
Upstream regulator of genomic imprinting in rice endosperm is a small RNA-associated chromatin remodeler,https://www.nature.com/articles/s41467-024-52239-z,2024,True,True,True,False,False,False
The scaffolding function of LSD1 controls DNA methylation in mouse ESCs,https://www.nature.com/articles/s41467-024-51966-7,2024,True,True,True,False,False,False
"Multi-omic lineage tracing predicts the transcriptional, epigenetic and genetic determinants of cancer evolution",https://www.nature.com/articles/s41467-024-51424-4,2024,True,True,True,False,True,False
scEpiAge: an age predictor highlighting single-cell ageing heterogeneity in mouse blood,https://www.nature.com/articles/s41467-024-51833-5,2024,True,True,True,False,False,False
An atlas of the human liver diurnal transcriptome and its perturbation by hepatitis C virus infection,https://www.nature.com/articles/s41467-024-51698-8,2024,True,True,True,False,False,False
Leveraging long-lived arenium ions in superacid for ,https://www.nature.com/articles/s41467-024-49421-8,2024,True,False,False,False,False,False
IGF2BP3 promotes mRNA degradation through internal m,https://www.nature.com/articles/s41467-024-51634-w,2024,True,True,True,False,False,False
Genome-wide DNA methylation profiling in blood reveals epigenetic signature of incident acute coronary syndrome,https://www.nature.com/articles/s41467-024-51751-6,2024,True,True,True,False,True,False
Metabolic labeling based methylome profiling enables functional dissection of histidine methylation in C3H1 zinc fingers,https://www.nature.com/articles/s41467-024-51979-2,2024,True,True,True,False,False,False
LSD1 inhibition improves efficacy of adoptive T cell therapy by enhancing CD8,https://www.nature.com/articles/s41467-024-51500-9,2024,True,True,True,False,False,False
Pramel15 facilitates zygotic nuclear DNMT1 degradation and DNA demethylation,https://www.nature.com/articles/s41467-024-51614-0,2024,True,True,True,False,False,False
Multi-omics profiling of retinal pigment epithelium reveals enhancer-driven activation of RANK-NFATc1 signaling in traumatic proliferative vitreoretinopathy,https://www.nature.com/articles/s41467-024-51624-y,2024,True,True,True,False,False,False
The therapeutic implications of ,https://www.nature.com/articles/s41467-024-50515-6,2024,True,True,True,False,False,False
Structure and rational engineering of the PglX methyltransferase and specificity factor for BREX phage defence,https://www.nature.com/articles/s41467-024-51629-7,2024,True,False,False,False,False,False
A roadmap to the molecular human linking multiomics with population traits and diabetes subtypes,https://www.nature.com/articles/s41467-024-51134-x,2024,True,True,False,False,True,False
The temporal dynamics of lncRNA ,https://www.nature.com/articles/s41467-024-50402-0,2024,True,True,False,True,False,False
Multi-layered heterochromatin interaction as a switch for DIM2-mediated DNA methylation,https://www.nature.com/articles/s41467-024-51246-4,2024,True,False,False,False,False,False
Super enhancer acquisition drives expression of oncogenic PPP1R15B that regulates protein homeostasis in multiple myeloma,https://www.nature.com/articles/s41467-024-50910-z,2024,True,True,True,True,False,False
The DNA methylome of pediatric brain tumors appears shaped by structural variation and predicts survival,https://www.nature.com/articles/s41467-024-51276-y,2024,True,True,True,False,False,False
Histone-methyltransferase KMT2D deficiency impairs the Fanconi anemia/BRCA pathway upon glycolytic inhibition in squamous cell carcinoma,https://www.nature.com/articles/s41467-024-50861-5,2024,True,True,True,False,True,False
Male autism spectrum disorder is linked to brain aromatase disruption by prenatal BPA in multimodal investigations and 10HDA ameliorates the related mouse phenotype,https://www.nature.com/articles/s41467-024-48897-8,2024,True,True,True,False,False,False
DNA methylation and gene expression as determinants of genome-wide cell-free DNA fragmentation,https://www.nature.com/articles/s41467-024-50850-8,2024,True,True,True,False,False,False
Diagnostic utility of DNA methylation analysis in genetically unsolved pediatric epilepsies and CHD2 episignature refinement,https://www.nature.com/articles/s41467-024-50159-6,2024,True,True,True,True,False,True
Epigenome-wide impact of MAT2A sustains the androgen-indifferent state and confers synthetic vulnerability in ERG fusion-positive prostate cancer,https://www.nature.com/articles/s41467-024-50908-7,2024,True,True,True,True,False,False
Gene body methylation evolves during the sustained loss of parental care in the burying beetle,https://www.nature.com/articles/s41467-024-50359-0,2024,True,True,True,True,False,False
Ecological genomics in the Northern krill uncovers loci for local adaptation across ocean basins,https://www.nature.com/articles/s41467-024-50239-7,2024,True,True,True,False,False,False
A genetic-epigenetic interplay at 1q21.1 locus underlies ,https://www.nature.com/articles/s41467-024-50794-z,2024,True,True,True,False,True,False
P300 regulates histone crotonylation and preimplantation embryo development,https://www.nature.com/articles/s41467-024-50731-0,2024,True,True,True,False,False,False
Gene body DNA hydroxymethylation restricts the magnitude of transcriptional changes during aging,https://www.nature.com/articles/s41467-024-50725-y,2024,True,True,True,True,False,False
Epigenetic memory is governed by an effector recruitment specificity toggle in Heterochromatin Protein 1,https://www.nature.com/articles/s41467-024-50538-z,2024,True,True,True,False,False,False
Structural basis for the H2AK119ub1-specific DNMT3A-nucleosome interaction,https://www.nature.com/articles/s41467-024-50526-3,2024,True,False,False,False,False,False
Tumor detection by analysis of both symmetric- and hemi-methylation of plasma cell-free DNA,https://www.nature.com/articles/s41467-024-50471-1,2024,True,True,True,False,True,False
Symmetric and asymmetric DNA N6-adenine methylation regulates different biological responses in Mucorales,https://www.nature.com/articles/s41467-024-50365-2,2024,True,True,True,False,False,False
SANTO: a coarse-to-fine alignment and stitching method for spatial omics,https://www.nature.com/articles/s41467-024-50308-x,2024,True,False,False,False,False,False
MethNet: a robust approach to identify regulatory hubs and their distal targets from cancer data,https://www.nature.com/articles/s41467-024-50380-3,2024,True,True,True,False,False,False
A multiomic atlas of the aging hippocampus reveals molecular changes in response to environmental enrichment,https://www.nature.com/articles/s41467-024-49608-z,2024,True,True,True,False,True,False
Integrating muti-omics data to identify tissue-specific DNA methylation biomarkers for cancer risk,https://www.nature.com/articles/s41467-024-50404-y,2024,True,True,True,False,True,False
PRC2-AgeIndex as a universal biomarker of aging and rejuvenation,https://www.nature.com/articles/s41467-024-50098-2,2024,True,False,False,False,False,False
Single-cell multiomics reveals ENL mutation perturbs kidney developmental trajectory by rewiring gene regulatory landscape,https://www.nature.com/articles/s41467-024-50171-w,2024,True,True,True,False,False,False
Investigating grey matter volumetric trajectories through the lifespan at the individual level,https://www.nature.com/articles/s41467-024-50305-0,2024,True,True,True,True,False,False
Whole genome sequencing refines stratification and therapy of patients with clear cell renal cell carcinoma,https://www.nature.com/articles/s41467-024-49692-1,2024,True,False,True,True,False,False
Kdm4a is an activity downregulated barrier to generate engrams for memory separation,https://www.nature.com/articles/s41467-024-50218-y,2024,True,True,False,True,True,False
Molecular and structural basis of the chromatin remodeling activity by ,https://www.nature.com/articles/s41467-024-49465-w,2024,True,False,True,False,False,False
tRNA m,https://www.nature.com/articles/s41467-024-50110-9,2024,True,True,True,True,False,False
Perturbation of METTL1-mediated tRNA N,https://www.nature.com/articles/s41467-024-49796-8,2024,True,True,True,False,True,False
Epigenetic alterations affecting hematopoietic regulatory networks as drivers of mixed myeloid/lymphoid leukemia,https://www.nature.com/articles/s41467-024-49811-y,2024,True,True,True,False,False,False
Directional integration and pathway enrichment analysis for multi-omics data,https://www.nature.com/articles/s41467-024-49986-4,2024,True,True,True,True,False,False
Epigenetic maintenance of adult neural stem cell quiescence in the mouse hippocampus via Setd1a,https://www.nature.com/articles/s41467-024-50010-y,2024,True,True,False,False,False,False
TWEAK/Fn14 signalling driven super-enhancer reprogramming promotes pro-metastatic metabolic rewiring in triple-negative breast cancer,https://www.nature.com/articles/s41467-024-50071-z,2024,True,True,True,False,False,False
SHP2 as a primordial epigenetic enzyme expunges histone H3 pTyr-54 to amend androgen receptor homeostasis,https://www.nature.com/articles/s41467-024-49978-4,2024,True,True,True,False,False,False
Transposable elements-mediated recruitment of KDM1A epigenetically silences HNF4A expression to promote hepatocellular carcinoma,https://www.nature.com/articles/s41467-024-49926-2,2024,True,True,True,True,False,True
Rockfish: A transformer-based model for accurate 5-methylcytosine prediction from nanopore sequencing,https://www.nature.com/articles/s41467-024-49847-0,2024,True,True,False,False,False,False
Multi-omic characterization of allele-specific regulatory variation in hybrid pigs,https://www.nature.com/articles/s41467-024-49923-5,2024,True,True,True,False,False,False
Epithelial cells maintain memory of prior infection with ,https://www.nature.com/articles/s41467-024-49347-1,2024,True,True,True,True,False,False
Epigenetic-based differentiation therapy for Acute Myeloid Leukemia,https://www.nature.com/articles/s41467-024-49784-y,2024,True,True,True,True,False,False
Temperature-dependent jumonji demethylase modulates flowering time by targeting H3K36me2/3 in ,https://www.nature.com/articles/s41467-024-49721-z,2024,True,True,True,False,True,False
Borg extrachromosomal elements of methane-oxidizing archaea have conserved and expressed genetic repertoires,https://www.nature.com/articles/s41467-024-49548-8,2024,True,False,False,False,False,False
MethPhaser: methylation-based long-read haplotype phasing of human genomes,https://www.nature.com/articles/s41467-024-49588-0,2024,True,True,False,False,False,False
Plasma cell differentiation is regulated by the expression of histone variant H3.3,https://www.nature.com/articles/s41467-024-49375-x,2024,True,True,True,False,False,False
Cancer-associated Histone H3 N-terminal arginine mutations disrupt PRC2 activity and impair differentiation,https://www.nature.com/articles/s41467-024-49486-5,2024,True,True,False,False,False,False
m,https://www.nature.com/articles/s41467-024-49368-w,2024,True,True,True,False,False,False
"Cosmic kidney disease: an integrated pan-omic, physiological and morphological study into spaceflight-induced renal dysfunction",https://www.nature.com/articles/s41467-024-49212-1,2024,True,True,True,False,True,True
Direct RNA sequencing of astronaut blood reveals spaceflight-associated m6A increases and hematopoietic transcriptional responses,https://www.nature.com/articles/s41467-024-48929-3,2024,True,True,True,False,False,False
iPS cell generation-associated point mutations include many C > T substitutions via different cytosine modification mechanisms,https://www.nature.com/articles/s41467-024-49335-5,2024,True,True,False,False,False,False
PR-SET7 epigenetically restrains uterine interferon response and cell death governing proper postnatal stromal development,https://www.nature.com/articles/s41467-024-49342-6,2024,True,True,False,False,False,False
m6a methylation orchestrates IMP1 regulation of microtubules during human neuronal differentiation,https://www.nature.com/articles/s41467-024-49139-7,2024,True,True,True,False,False,False
A candidate sex determination locus in amphibians which evolved by structural variation between X- and Y-chromosomes,https://www.nature.com/articles/s41467-024-49025-2,2024,True,False,False,False,True,False
FBXO7 ubiquitinates PRMT1 to suppress serine synthesis and tumor growth in hepatocellular carcinoma,https://www.nature.com/articles/s41467-024-49087-2,2024,True,True,False,False,True,False
Microbiome and epigenetic variation in wild fish with low genetic diversity,https://www.nature.com/articles/s41467-024-49162-8,2024,True,True,True,False,True,False
IκBα controls dormancy in hematopoietic stem cells via retinoic acid during embryonic development,https://www.nature.com/articles/s41467-024-48854-5,2024,True,True,True,False,False,False
The chromatin landscape of pathogenic transcriptional cell states in rheumatoid arthritis,https://www.nature.com/articles/s41467-024-48620-7,2024,True,True,True,False,False,False
Targeted suppression of siRNA biogenesis in Arabidopsis pollen promotes triploid seed viability,https://www.nature.com/articles/s41467-024-48950-6,2024,True,True,True,False,False,False
ARID1B maintains mesenchymal stem cell quiescence via inhibition of BCL11B-mediated non-canonical Activin signaling,https://www.nature.com/articles/s41467-024-48285-2,2024,True,True,True,False,False,False
Structures of co-transcriptional RNA capping enzymes on paused transcription complex,https://www.nature.com/articles/s41467-024-48963-1,2024,True,False,False,False,False,False
TAD border deletion at the ,https://www.nature.com/articles/s41467-024-48523-7,2024,True,True,False,False,False,False
Multi-omics in nasal epithelium reveals three axes of dysregulation for asthma risk in the African Diaspora populations,https://www.nature.com/articles/s41467-024-48507-7,2024,True,True,True,True,True,False
L-RNA aptamer-based CXCL12 inhibition combined with radiotherapy in newly-diagnosed glioblastoma: dose escalation of the phase I/II GLORIA trial,https://www.nature.com/articles/s41467-024-48416-9,2024,True,True,False,False,False,False
Structural basis for human mitochondrial tRNA maturation,https://www.nature.com/articles/s41467-024-49132-0,2024,True,True,True,False,False,False
An isoform quantitative trait locus in SBNO2 links genetic susceptibility to Crohn’s disease with defective antimicrobial activity,https://www.nature.com/articles/s41467-024-47218-3,2024,True,True,True,True,True,False
A conserved Pol II elongator SPT6L mediates Pol V transcription to regulate RNA-directed DNA methylation in ,https://www.nature.com/articles/s41467-024-48940-8,2024,True,True,False,False,False,False
Deleting the mitochondrial respiration negative regulator MCJ enhances the efficacy of CD8,https://www.nature.com/articles/s41467-024-48653-y,2024,True,True,True,False,False,False
